Data,ABT,ADBE,AMZN,AAPL,BAC,CVX,CSCO,KO,CMCSA,COST,LLY,XOM,HD,JNJ,JPM,MCD,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,SCHW,TMO,UNH,WMT,DIS,WFC
4T2012,8.868781091,8.3490208,-0.119797266,6.669454531,0.189504492,11.30387755,2.258130674,10.54378351,4.767504592,1.435733042,11.88584519,14.28451595,8.434747126,8.664408679,0.90219279,15.44317748,8.426132434,2.965595369,6.268538659,6.395947158,5.793590017,8.325517833,7.856919881,4.95271724,0.694418462,4.291918993,6.831921864,5.772089905,1.783189901,1.327998943
1T2013,1.275952721,0.640555294,0.288966416,11.61787587,0.068189583,2.627943221,5.431737534,2,1.052032437,3.351782461,4.792554822,2.873933794,11.03836043,2.877336756,0.273254347,3.722328697,12.60057418,0.426045142,11.6362472,8.77284009,8.960352423,1.43985137,1.475469322,6.842472203,0.154510816,1.226528327,1.491711378,8.742276163,3.759925269,0.359938579
2T2013,2.379105816,1.377995284,0.253181649,14.77313666,0.258792834,4.770782797,7.944666474,4.985979377,2.161090174,4.795707525,8.289291519,4.8990823,2.774069465,5.895837523,0.533922199,7.740019853,15.34988872,1.353941457,14.13216561,1.240395973,13.35378673,4.057244987,9.423146625,8.187386456,0.33993834,2.220814709,3.33661675,1.951164021,6.321603674,0.742070982
3T2013,4.501104708,2.195246975,0.106713537,17.89227053,0.375801788,6.713659729,9.865501873,7.735486179,3.299594495,6.805798633,11.65090562,7.13681509,7.160125142,8.123970914,0.513333894,11.78269149,3.683929525,2.353869517,4.413262419,3.130193379,2.535703539,6.552191007,11.10864227,2.166164748,0.536334524,3.293659917,5.186714389,4.060327712,8.168289411,1.093239161
4T2013,5.997252811,2.793609586,0.682287906,5.805030553,0.543744794,8.511032382,1.98131843,9.578590861,4.492705257,1.333580866,13.29070292,9.644529538,9.97854567,10.42409352,0.741941533,15.25106276,7.686446142,2.753008398,7.390572391,5.131393099,5.565592811,8.759906038,12.82502716,4.568066216,0.745603654,3.996120941,6.928262622,5.739103089,2.289397109,1.432729868
1T2014,0.900100811,0.45916984,0.29699703,11.3088563,-0.012838099,1.750710585,3.479736251,1.781156547,1.228347056,2.863840841,2.09426042,2.654142814,13.29038946,3.545338634,0.212920057,3.312702267,11.18505755,0.611394691,11.24529574,6.068079329,8.44365888,1.58336882,1.360821382,6.400273749,0.226285175,1.177230528,1.298716646,8.153806331,4.795349964,0.381002995
2T2014,2.027727547,1.307080591,-0.04749591,13.95065612,0.092833314,3.896658971,5.503848571,4.430876855,2.516845655,4.229228464,4.173234642,5.155527544,3.234887049,6.696005917,0.446726151,6.860399253,12.80513273,1.286492527,14.48316661,1.988677376,12.12587444,3.995872341,3.046717494,8.168937934,0.453274384,1.854066716,2.933330213,1.837767453,7.619172748,0.726698914
3T2014,3.245989556,1.717786325,-1.125708207,17.04199897,0.083960684,5.966899119,7.469515095,6.59613348,4.142253371,6.322674419,5.662533767,7.606501797,7.886565928,10.44838263,0.666045378,10.16162884,2.676003207,2.189963016,5.19410399,3.814576276,2.190000602,6.502125121,4.628797516,1.461829603,0.658555112,3.029224095,4.810011004,3.96352673,9.507519065,1.05983731
4T2014,5.53361599,2.488403998,-0.44216127,6.882173704,0.229647038,7.258689,1.758064206,7.741542875,5.392276844,1.458989397,6.429843295,9.618218391,11.96280594,12.44899671,0.845741717,13.87866307,5.949739202,3.289780993,8.43637502,6.352996259,4.765779971,9.300940306,5.415480227,3.242259454,0.854231063,4.420786846,6.504827395,5.729499877,2.578273109,1.366620139
1T2015,5.318482423,0.771118694,-0.113829256,12.0956071,0.156609728,0.964377383,4.026800862,1.720576602,1.348601951,3.30952381,1.485111026,1.479760089,15.88394332,3.359514737,0.229478478,2.523666173,8.709383472,0.867487889,11.72289567,8.756489045,7.267041775,1.768043088,1.482818725,5.045174397,0.188550843,0.920030676,1.574917242,8.393959923,5.217289856,0.333997607
2T2015,6.971104816,2.081263133,0.066742944,15.47495708,0.403762807,1.20395564,6.272360939,5.000106908,2.703007378,4.869965065,3.136533413,2.681042899,3.714420136,6.692114272,0.498203992,5.762578009,6.919074128,1.769407132,15.15277778,1.837882321,8.960983923,4.462926573,3.117890576,5.516815321,0.400300684,2.146529932,3.27926233,1.635391812,8.139228771,0.669701624
3T2015,8.762133014,3.535210601,0.202738752,18.3813632,0.612399594,1.961266386,7.914100158,6.590830896,3.999169592,7.203947368,5.316116095,4.027745977,8.705876981,9.150120811,0.78639009,10.08237382,2.672126596,2.807548491,5.677549841,2.292592062,1.592437971,5.390403708,4.187467445,2.038448149,0.605039847,3.336322608,4.263336781,3.483032927,10.03832982,0.988942279
4T2015,10.72320411,5.368630906,0.91070228,6.260484718,0.740935571,1.769991319,2.174049189,8.175995915,5.050608138,1.373727116,6.771083728,4.91480529,12.54303316,11.55002211,1.039334132,11.93846916,5.340425768,3.336606894,8.696807333,5.659325342,3.704816731,7.896134468,4.171742506,4.539928606,0.787620157,4.831128176,5.268308449,5.036462192,3.228992133,1.280688643
1T2016,0.797234907,2.137629635,0.839222615,9.459277967,0.122626513,-0.267963402,4.951083965,1.635931319,1.303641874,3.217240953,1.268599496,0.519561596,16.47277257,3.150531083,0.227740811,3.250738266,7.519698244,0.751444404,13.88478582,8.331071913,5.803001125,1.349633671,1.85663694,6.780751012,0.215709065,0.936378854,1.380509949,7.555829463,5.745369139,0.295373846
2T2016,2.337375411,4.079478206,2.105230807,12.00024869,0.316105897,-0.829897735,6.679926509,5.263885051,2.502543827,4.696956278,3.256450255,1.01088261,4.044777459,6.046604775,0.475245084,6.690600818,8.672442099,1.396628424,17.5733782,2.757456387,7.934569442,4.068160251,2.965580283,8.340674553,0.436249066,2.174499567,2.831868766,1.618479656,8.687330884,0.583304883
3T2016,1.524166392,6.219305999,2.287826001,14.20235882,0.601736244,-0.334406976,8.827639496,6.39113354,3.725186035,7.164611163,5.2295406,1.871320561,9.591610731,9.066104339,0.714232165,10.75233402,2.206809584,2.214786488,5.903762526,6.017960059,1.486735431,6.714751614,3.575631901,2.136497137,0.65301404,2.899978546,4.339140422,3.590451068,10.63748873,0.858029662
4T2016,2.658261497,9.197855626,2.842857485,5.402834442,0.818484419,-0.165719515,1.838669063,7.505442878,5.011080332,1.51921603,7.054597368,2.535466253,13.96117028,11.71321738,0.992905581,15.10609562,4.403187748,3.23580723,9.230972983,10.52850603,3.126213592,8.605269193,4.222241646,9.102560816,0.845632837,4.404073409,5.759302988,4.982669187,2.716869049,1.136616212
1T2017,0.591081581,3.05444713,0.894169373,8.644912893,0.21604297,1.041638526,3.6990685,1.298231379,1.450577875,3.019927028,-0.294490529,1.188231569,18.51929433,3.051380781,0.253231172,3.782031924,6.528840043,1.735650458,13.95991707,16.92917386,4.867524844,1.78097612,1.854441179,11.18544174,0.248391401,1.193155262,1.597439431,7.188733811,5.475617328,0.279621883
2T2017,0.98663406,5.782579743,1.049201991,10.90380766,0.44909602,1.635905876,5.7046447,2.804292015,2.831214384,5.001262945,2.191151869,2.143948317,4.481132076,5.398312905,0.525793411,7.960604175,8.795201712,2.55786414,18.22950256,5.387885229,6.915275833,4.479939696,3.683005256,12.79919605,0.516316789,2.50033861,3.288268391,1.578225298,8.08715715,0.583519044
3T2017,1.806278375,8.574249388,1.020239965,12.88264117,0.687947262,2.410644302,7.401901123,4.419157046,4.244445524,7.466916114,3.377787698,3.273645139,10.1960443,7.717560292,0.788467286,13.80115235,2.639935447,3.330199109,4.017422929,11.60391406,1.654228763,7.140945414,5.266306905,2.33616332,0.761548931,3.030974202,5.057251908,3.103698044,9.777740659,0.819819126
4T2017,0.62557377,11.6538645,2.309801234,4.932471964,0.799216564,3.652001923,1.834173549,1.459679621,12.24933003,1.653207375,-0.453747138,5.692145768,15.21666704,0.826430519,0.964674771,15.36015288,0.107029996,5.497459802,7.137809187,19.61342828,3.201164584,6.150067666,12.4303684,4.288398977,0.967633204,3.926308917,7.783083318,3.896587621,4.576708208,1.136565669
1T2018,0.589496249,3.894056728,1.289153385,9.220902199,0.297103945,1.426833358,-4.854383697,1.500825454,1.663907458,3.524274604,2.744636528,1.371170727,19.38062836,2.788188348,0.333820602,4.078534171,3.135679866,4.696449026,3.529620433,27.10612935,0.302458014,1.652276918,2.16873618,6.409153406,0.315318943,1.023329799,1.879551839,5.145167757,7.747363262,0.268144104
2T2018,1.682379595,8.218754839,3.104399702,13.0029754,0.597904585,2.745329141,-3.239246369,4.164387843,3.338074124,5.36800909,2.260429848,2.514120244,5.153269025,5.35577511,0.657439046,8.77970185,6.401826555,5.469682689,8.577387291,10.85514834,2.786601002,4.042880187,4.514486604,8.334882935,0.629672906,2.402396982,3.838019287,1.110639398,10.77718844,0.54913018
3T2018,2.39261834,12.42258512,4.903441317,16.27753093,0.892282604,4.340116755,0.101117811,6.387191086,4.625314626,7.78594171,4.721558047,4.290411361,12.78335352,7.870753935,0.971557249,13.24085195,3.425213202,6.317252011,4.857003069,18.20369508,1.764595896,7.730334637,6.894147928,2.711077339,0.945233773,3.703838193,6.101120546,0.751715503,13.2517901,0.871818774
4T2018,3.525225909,13.80370769,6.19312872,5.342249123,1.195451957,5.853550931,3.366246479,7.782157277,4.713052876,1.773405761,7.360778348,6.187535385,19.41814159,10.00104607,1.238268971,18.05572487,6.661541612,6.401033731,8.550513736,26.17705206,3.886137359,16.17427365,7.018479256,5.196180682,1.182871136,5.224783042,8.134225895,1.485548342,2.78764471,1.181138288
1T2019,0.993935808,3.456664816,1.999416065,9.218182563,0.307551351,1.028780144,6.217914934,1.927626292,1.417703336,3.920652352,11.16010819,0.675484083,25.27327682,2.498883534,0.335344156,2.858827631,9.89551088,0.623687276,13.26294664,31.15407764,6.709735193,1.884292264,2.502879276,7.563715861,0.340858865,1.465932801,2.206616748,3.27367245,3.917570985,0.310415554
2T2019,2.452248382,6.645174652,3.232802546,12.90036277,0.611838931,2.709103557,9.677551985,4.812436108,2.66414609,5.928871823,14.40216829,1.607023555,4.878190818,6.031576165,0.690443096,6.15868467,13.69365848,1.731311962,16.98781465,2.810070608,10.19510804,4.614831389,5.726028976,3.445849081,0.687967979,3.336208384,4.151913876,1.665359165,4.954767872,0.627330523
