Data,ABT,ADBE,AMZN,AAPL,BAC,CVX,CSCO,KO,CMCSA,COST,LLY,XOM,HD,JNJ,JPM,MCD,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,SCHW,TMO,UNH,WMT,DIS,WFC
4/14/2022,85.90510949,158.0601504,-401.3399471,45.66022099,46.9625,53.28881988,36.29078014,101.59375,61,100.0661017,143.7428571,68.6171875,19.60849968,93.21243523,47.95437262,169.2635135,37.76383266,-360.0434783,46.82807018,55.21558442,63.05555556,56.17647059,38.77372263,34.54684096,123.5074627,101.4081996,101.483871,32.25462012,151.7093023,52.67045455
4/15/2022,85.90510949,158.0601504,-401.3399471,45.66022099,46.9625,53.28881988,36.29078014,101.59375,61,100.0661017,143.7428571,68.6171875,19.60849968,93.21243523,47.95437262,169.2635135,37.76383266,-360.0434783,46.82807018,55.21558442,63.05555556,56.17647059,38.77372263,34.54684096,123.5074627,101.4081996,101.483871,32.25462012,151.7093023,52.67045455
4/18/2022,84.88321168,159.9511278,-404.1931217,45.59944751,48.5625,54.00310559,36.24822695,100.6875,60.07692308,98.66440678,142.2952381,69.1796875,19.33097231,92.05181347,48.84410646,169.6351351,37.85695007,-355.2608696,46.18596491,56.57922078,62.07936508,55.69281046,37.83941606,34.21786492,111.8507463,101.9839572,101.3434535,32.00821355,148.5697674,53.60227273
4/19/2022,87.57664234,164.0601504,-418.2949735,46.24309392,49.4625,53.36335404,36.75886525,101.671875,61.67948718,100.7288136,141.4333333,68.5625,19.8197038,94.86010363,49.85551331,172.5675676,38.50202429,-355.7826087,48.0877193,57.65714286,63.14285714,56.50326797,36.62773723,34.7298475,114.7761194,102.3440285,102.0303605,32.37166324,153.372093,54.35227273
4/20/2022,89.51824818,160.943609,-407.4021164,46.1961326,49.575,53.58074534,37.60283688,103.0625,60.76923077,102.2932203,139.4857143,68.71875,20.29233741,95.27979275,50.03041825,172.8716216,38.64507422,-354.3913044,47.67368421,55.7974026,63.72222222,57.34313726,36.31386861,35.65359477,114.1044776,105.3743316,103.6072106,32.77823409,144.8488372,55.28409091
4/21/2022,90.05109489,156.9473684,-392.3174603,45.97237569,48.6375,51.11180124,37.43262411,103.453125,60.17948718,100.2949153,137.9095238,67.9921875,19.98454604,95.00518135,49.64258555,172.4662162,37.89608637,-331.2173913,47.52982456,52.42337662,63.07936508,57.1372549,35.84671533,35.42701525,109.358209,103.4634581,101.9810247,32.8275154,141.4651163,54.29545455
4/22/2022,87.32846715,153.6353384,-381.8783069,44.69337017,46.95,49.98447205,36.42553192,101.953125,58.17948718,96.89830509,132.7285714,66.5078125,19.32453316,94.06217617,48.21673004,169.0337838,36.98110661,-321.5217391,45.2877193,50.68831169,60.48412698,56.25816994,35.13138686,35.13071895,104.9552239,100.0499109,98.85009488,32.20944559,137.5232558,52.65909091
4/25/2022,87.59854015,155.6203008,-386.4391534,44.99447514,46.6125,48.90993789,36.83687943,103.03125,58.6025641,96.30677966,135.8095238,64.265625,19.63554411,96.37823834,48.20152091,170.8648649,37.88394062,-321.9130435,44.89122807,51.69350649,61.0952381,56.77777778,35.72992701,35.41394336,104.9402985,96.99821747,99.48197344,32.22587269,139.4767442,52.07954546
4/26/2022,85.37956204,150.0451128,-368.7592593,43.31491713,45.5625,48.61180124,36.09929078,101.640625,57.14102564,93.85762712,134.6809524,64.2890625,19.31487444,95.68911917,46.7756654,167.9594595,36.46693657,-319.8695652,42.2877193,48.8,59.13492064,56.63398693,35.78832117,34.81263617,102.2985075,92.057041,97.4914611,31.88911704,134.6162791,50.65909091
4/27/2022,85.19708029,149.5864662,-365.521164,43.25138122,45.3125,48.52173913,34.97163121,102.4375,56.98717949,93.91186441,135.7571429,66.125,19.4204765,94.35233161,46.16730038,166.9864865,38.22132254,-318.5652174,42.54035088,47.83116883,59.33333333,57.14052288,36.30656934,34.71895425,102.358209,92.7771836,97.4971537,31.67145791,133.9651163,50.65909091
4/28/2022,86.13868613,154.3345865,-382.5304233,45.20441989,46.0125,50.24534162,35.90780142,103.421875,53.46153846,95.25423729,141.5571429,68.125,20.07469414,95.05699482,46.8973384,171.75,39.08636977,-319.5217391,44.57894737,51.38181818,60.42857143,58.00653595,36.86861314,35.60130719,103.1641791,99.62388592,99.51043643,32.07597536,134.0581395,51.32954546
