Data,ABT,ADBE,AMZN,AAPL,BAC,CVX,CSCO,KO,CMCSA,COST,LLY,XOM,HD,JNJ,JPM,MCD,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,SCHW,TMO,UNH,WMT,DIS,WFC
11/10/2020,101.234015,452,151.3949859,112.858246,24.48803545,66.93193184,33.41027281,46.40392913,41.54448738,338.5106108,138.574593,30.38955285,244.2170359,128.5694649,102.3364678,190.3138252,202.3217566,67.01131495,119.4463203,12.7306899,52.85728394,121.7894517,30.84189362,123.7694939,43.441498,462.6188711,327.0311752,45.2606921,139.779773,21.79689497
11/11/2020,102.9150058,467.75,156.5014777,116.283796,24.20473208,66.44043698,33.93662267,46.06006897,41.45751965,344.3275789,136.8726671,30.07625849,246.1490065,128.1532702,100.8082713,194.5069387,207.6336495,68.37817293,119.3995557,13.37669515,53.35162593,123.6628711,30.69836878,125.3666904,43.2636892,477.8325052,325.1911683,46.01317132,135.5601176,21.79689497
11/12/2020,102.2754984,462.58,155.1491578,116.011309,23.6292721,64.99818155,33.36712938,45.57006823,41.72711963,346.9036647,134.0310529,29.04568494,244.8108067,128.5868063,99.56990521,190.0907872,206.5693533,67.61096877,118.4455564,13.41532586,52.65208538,123.6113091,29.94087656,125.4372848,42.01416245,480.3598837,327.6969063,46.09090677,133.2978315,21.45448819
11/13/2020,102.8693267,469.34,156.0734842,116.0599674,23.90372224,66.89970267,35.7227607,45.94831441,42.61419053,349.7936822,135.314056,29.74647496,245.634996,129.9741218,100.1934796,190.2781391,207.5952965,68.06952758,119.9794376,13.25606763,53.08113692,124.3589582,30.794052,127.3168586,43.21671451,482.3640159,328.8619358,46.80918239,136.0912631,21.68876651
11/16/2020,103.8468594,460.95,156.1857202,117.0720617,24.41720961,71.67767734,36.70643092,46.29217458,43.08381631,350.6708441,133.6128889,31.46134934,247.7619361,130.7978404,103.0215214,193.3560629,208.2856508,68.56336014,121.6910245,13.47364578,53.30498989,125.2612933,29.76545731,125.6843649,44.05286398,474.8608609,329.9252564,47.39997186,142.2977958,22.43665501
11/17/2020,103.2895744,467.95,156.4151807,116.1864792,24.39064992,71.16259879,36.13693764,46.14603401,43.29253887,352.6375333,134.1926162,31.88182335,241.4697383,129.4972321,101.9763755,192.7137136,205.6297043,67.55805814,123.6551407,13.38093207,53.27700827,124.8144226,28.73686262,125.1990289,45.94124651,472.896219,325.5610189,46.44538046,142.1305833,22.56280488
11/18/2020,100.2838898,459.47,154.9087232,114.8629713,23.88601578,68.90606417,35.65373121,45.22620807,42.73594536,352.9237651,133.2137324,30.67811345,239.1301041,127.7804292,101.22106,192.2765592,202.9187377,66.83494618,123.1126705,13.38741206,52.46554123,123.2160005,28.96012348,123.2753337,44.81385396,448.3924942,318.5431032,46.35831674,141.5404218,22.58082629
11/19/2020,101.4075956,466.41,155.4853672,115.4566035,23.88601578,70.09156243,35.52430092,45.67322628,43.03163567,354.1333251,136.2929398,30.83476063,240.1049517,127.5810026,101.4933249,191.9107769,204.2069275,66.25292923,123.3745526,13.39887666,52.65208538,123.1644385,28.85646665,123.1253207,44.23136781,447.3262564,311.5991575,47.30047048,139.396168,23.57200382
11/20/2020,101.3071016,462.92,154.606434,114.1914856,23.73551086,70.14061753,35.3517272,45.27778709,42.76203569,351.8988707,138.2697149,30.45550956,239.1123796,126.9046863,100.6238338,191.0007821,202.2554161,66.62330365,124.3753166,13.04746176,51.95254483,123.2503751,29.26312037,122.9223621,43.78980572,445.2925065,309.4725164,46.71589984,138.7568262,22.95927589
11/23/2020,99.82709883,460.61,154.5560525,110.7951307,24.24899823,74.42476295,35.92984917,45.2863836,43.31862919,352.4436344,136.2644286,32.45069995,240.5214775,125.6125023,103.5221375,193.5969439,201.9862421,65.75909667,125.450904,13.09955092,52.30697871,122.9066284,29.11959552,122.4458504,45.32118061,440.3463477,309.805382,46.9304497,143.5863153,23.69815369
11/24/2020,98.31055281,462.7,155.5372452,112.079712,25.65666187,78.17747812,36.76683173,45.75059482,45.51891291,354.7611883,137.708995,34.61078211,242.2141673,125.6125023,108.3087299,196.0146753,205.5912509,66.12065265,125.9840212,12.91786194,53.6967326,123.7745888,29.18338434,122.0487573,46.77739599,433.9587933,310.6837772,47.06415469,149.0059659,25.7796265
11/25/2020,97.21425448,470.08,158.8798848,112.9166361,25.70092802,75.33228231,36.67191618,45.5012962,45.04928714,358.0205371,137.5664391,33.64616527,242.7902136,125.4466138,107.1757567,195.6845791,205.6008643,67.30786523,126.7696677,13.19400925,53.54749728,123.8863065,29.12756913,122.3752561,46.73981623,442.7355102,308.0763303,47.21029735,146.6453195,25.76160509
11/26/2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11/27/2020,98.31968863,477.03,159.3921801,113.4616099,25.6655151,74.65368676,36.8444899,45.30357661,45.00580327,358.6114672,140.1229415,33.13500079,244.5892504,125.726005,106.4643549,194.7835058,206.9082808,66.56364242,125.5631392,13.22042768,53.87394954,124.2644279,29.68572129,122.313486,46.69284154,447.6224336,312.4683065,47.13878073,144.7174583,25.64446593
11/30/2020,98.86783779,478.47,158.0303824,115.8556022,24.93069697,71.27706069,37.12060786,44.70576693,43.69259046,361.7323168,138.4217745,31.43661558,245.84769,126.3197111,103.5309202,195.1424875,205.7931314,65.19923393,125.9840212,13.36024594,53.83664071,123.9464622,30.54687033,122.5429176,45.82850725,459.0548724,310.988904,47.5088015,145.5830287,24.6442777
12/1/2020,99.11450492,479.15,160.626278,119.4271273,25.39991819,71.49780864,37.56929954,45.0869789,44.3709388,367.2184213,138.3362409,31.74166535,245.1298477,128.7381905,105.1645096,193.9757968,207.8503898,65.69538247,126.6761383,13.34878134,54.78801586,125.5276969,31.42396658,122.9841321,46.99347956,465.0968867,315.4733429,47.46216022,146.9895805,25.28403774
12/2/2020,98.80388706,481.26,159.8007194,119.7774676,25.72748772,73.47636435,37.87130355,45.14762626,44.39702912,363.3715155,137.9560919,32.92888608,241.5656187,129.3406276,107.1845394,189.2372375,207.0428678,65.8371392,126.8070794,13.50280574,55.10514091,124.2816152,32.5322973,122.0928788,47.78265435,472.7876207,321.3632142,46.80296355,151.0912035,26.01390483
12/3/2020,98.23746625,484.28,158.96269,119.6412242,25.75421294,73.4191334,38.06113465,45.72810811,44.86665489,354.4175108,136.9582006,33.15148997,238.9280893,130.0914913,106.4819203,189.8205829,205.9565585,64.98659885,128.0977843,13.358708,55.28235785,125.0194419,31.96617154,121.1928012,47.97994804,471.1191559,322.398796,46.42361453,150.7272705,26.27521527
12/4/2020,98.57549157,486,157.7580229,118.9697385,26.09273252,76.26432921,38.29410918,46.65514631,44.95362263,353.8300523,141.0828179,34.36344446,235.2302017,131.2003248,107.4480216,189.129543,206.0719188,64.25123583,128.5710578,13.52050633,55.92593515,126.2311222,32.1655116,121.307517,47.90478854,468.5720322,324.681561,46.30234722,151.6125129,26.62663276
12/7/2020,97.91771257,492.25,157.5295601,120.4294899,25.91456432,74.204015,38.26822312,45.91005019,45.16234519,353.7353009,140.103934,33.72036657,234.0272744,130.0652983,107.0440156,187.4692523,206.0046253,64.91572048,130.033051,13.56887131,55.77669984,125.815689,32.8911094,121.492827,47.68870497,466.8640772,322.7978159,46.05359376,151.1600557,26.43740796
